favorite_count,source,text,location,place,in_reply_to_screen_name,is_retweet,created_at,retweet_count,id_str
5,Twitter for iPhone,"b'I have a feeling that tomorrow in his inaugural speech,@JoeBiden will remind us of how we as Americans,return to bi\xe2\x80\xa6 https://t.co/XyEU6TMgSl'","Washington, DC","Washington, DC",,False,Wed Jan 20 05:52:08 +0000 2021,1,b'1351769457971126272'
0,Twitter for Android,b'Kocak u pak @airlangga_hrt https://t.co/wCYhZJlKiL',"Tangerang, Indonesia","Legok, Indonesia",,False,Wed Jan 20 05:51:52 +0000 2021,0,b'1351769394305658882'
0,Twitter for Android,"b'Sensation prevails after the news of 1,000 doses of Covid19 vaccines getting frozen and wasted at the Silchar Medic\xe2\x80\xa6 https://t.co/Cptms7mXf3'","Assam, India","Guwahati, India",,False,Wed Jan 20 05:51:51 +0000 2021,0,b'1351769387137527808'
0,Twitter for iPhone,b'She know drip https://t.co/BhYXZxQfHM',New York City ,"Bronx, NY",,False,Wed Jan 20 05:52:39 +0000 2021,0,b'1351769589663883267'
0,Twitter for Android,"b'""Pataletas"" est\xc3\xbapidas y rid\xc3\xadculas todas las ma\xc3\xb1anas, para ""ocultar"" sus bajezas \xc2\xa1Ya estuvo bueno!\xe2\x80\xa6 https://t.co/tGwh0I8Dg2'",México,"Cuauhtémoc, Distrito Federal",,False,Wed Jan 20 05:53:07 +0000 2021,0,b'1351769707704102913'
1,Twitter for iPhone,b'Sensible. Commensurate with their higher rates of infection than genpop...\xf0\x9f\xa4\x94\xf0\x9f\xa7\x90 https://t.co/N2XoFSVeif',"Nuku’alofa, Tonga","Auckland, New Zealand",,False,Wed Jan 20 05:53:49 +0000 2021,0,b'1351769881700519937'
6,Twitter for Android,"b'\xe0\xb8\x94\xe0\xb8\xb3\xe0\xb9\x80\xe0\xb8\x99\xe0\xb8\xb4\xe0\xb8\x99\xe0\xb8\x81\xe0\xb8\xb2\xe0\xb8\xa3\xe0\xb8\xad\xe0\xb8\xa2\xe0\xb9\x88\xe0\xb8\xb2\xe0\xb8\x87\xe0\xb8\x95\xe0\xb9\x88\xe0\xb8\xad\xe0\xb9\x80\xe0\xb8\x99\xe0\xb8\xb7\xe0\xb9\x88\xe0\xb8\xad\xe0\xb8\x87 ""\xe0\xb8\x97\xe0\xb8\xab\xe0\xb8\xb2\xe0\xb8\xa3\xe0\xb8\x9a\xe0\xb8\xa3\xe0\xb8\xb4\xe0\xb8\x88\xe0\xb8\xb2\xe0\xb8\x84\xe0\xb9\x82\xe0\xb8\xa5\xe0\xb8\xab\xe0\xb8\xb4\xe0\xb8\x95"" \xe0\xb8\xa3\xe0\xb9\x88\xe0\xb8\xa7\xe0\xb8\xa1\xe0\xb8\x9d\xe0\xb9\x88\xe0\xb8\xb2\xe0\xb8\xa7\xe0\xb8\xb4\xe0\xb8\x81\xe0\xb8\xa4\xe0\xb8\x95 \xe0\xb8\xaa\xe0\xb8\xb9\xe0\xb9\x88\xe0\xb8\xa0\xe0\xb8\xb1\xe0\xb8\xa2 #Covid-19\xf0\x9f\x99\x85\xf0\x9f\xa6\xa0\xf0\x9f\xaa\x96\xf0\x9f\x87\xb9\xf0\x9f\x87\xad\n#\xe0\xb8\x81\xe0\xb8\xad\xe0\xb8\x87\xe0\xb8\x97\xe0\xb8\xb1\xe0\xb8\x9e\xe0\xb8\x9a\xe0\xb8\x81\xe0\xb9\x80\xe0\xb8\x9e\xe0\xb8\xb7\xe0\xb9\x88\xe0\xb8\xad\xe0\xb8\x9b\xe0\xb8\xa3\xe0\xb8\xb0\xe0\xb8\x8a\xe0\xb8\xb2\xe0\xb8\x8a\xe0\xb8\x99\n#\xe0\xb8\x9a\xe0\xb8\xa3\xe0\xb8\xb4\xe0\xb8\x88\xe0\xb8\xb2\xe0\xb8\x84\xe0\xb9\x82\xe0\xb8\xa5\xe0\xb8\xab\xe0\xb8\xb4\xe0\xb8\x95\xe2\x80\xa6 https://t.co/6TTDakoQOT'","ศรีสองรัก, ประเทศไทย","Si Song Rak, Thailand",,False,Wed Jan 20 05:54:40 +0000 2021,3,b'1351770097837199361'
51,Twitter for Android,b'El primer test argentino para detectar coronavirus en 5 minutos es producto de una alianza entre el laboratorio Far\xe2\x80\xa6 https://t.co/ShLgTPrHoI',Argentina,"Granadero Baigorria, Argentina",,False,Wed Jan 20 05:55:44 +0000 2021,12,b'1351770364678983682'
0,Twitter for iPhone,"b""Walking off from work ... I saw this! \n\nRED HEARTBEAT COLOR\n\nIn honor of President-Elect Joe Biden's COVID-19 Memor\xe2\x80\xa6 https://t.co/tu1HAL1J8T""","iPhone: 29.098568,46.676889",Empire State Building,,False,Wed Jan 20 05:56:06 +0000 2021,0,b'1351770457666674688'
0,Twitter for Android,"b'Das d\xc3\xbcrfte hierzulande nicht anders sein, ich habe schpn von Pflegeheimen geh\xc3\xb6rt, in welchen sich Angeh\xc3\xb6rige der  P\xe2\x80\xa6 https://t.co/6LU0yESwzR'",earth,"Düsseldorf, Germany",,False,Wed Jan 20 05:56:13 +0000 2021,0,b'1351770486536097793'
0,Twitter for Android,b'@Costco #Checkpoint #Costco #Trump #Trump2024 #COVID19 \xc3\x9f check out this review of Costco Wholesale on Google Maps\xe2\x80\xa6 https://t.co/HITM8RMuSA',USA,St. John the Baptist Catholic Church,Costco,False,Wed Jan 20 05:57:28 +0000 2021,0,b'1351770800681078785'
0,Twitter for Android,b'\xf0\x9f\x91\xb9JOE B WILL NEVER BE OUR US PRESIDENT. HE IS UNFIT \n\xf0\x9f\x91\xb9JOE B IS ILLEGITIMATE CHOSEN BY A FAKE DOMINION VOTING MACHINE\xe2\x80\xa6 https://t.co/7ucdJaWfkk',,"Benwick, England",,False,Wed Jan 20 05:58:39 +0000 2021,0,b'1351771098359222275'
39,Twitter for iPhone,b'We are half way there. If Biden pursues a mitigation strategy we will get there by next year. We need instead to el\xe2\x80\xa6 https://t.co/ZmE71nK0Nw',"San Francisco, CA","Far North District, New Zealand",,False,Wed Jan 20 05:59:47 +0000 2021,13,b'1351771385874448385'
0,Twitter for Android,"b'Newsom administration gave far less COVID-19 relief cash to smaller communities, audit finds https://t.co/aLpShgK89j'",LosAngeles #BoyleHeights #DTLA,"Los Angeles, CA",,False,Wed Jan 20 05:59:07 +0000 2021,0,b'1351771216655224843'
68,Twitter for Android,b'#Caricatura de @CobosPaye Y la vacuna lleg\xc3\xb3 #COVID19 #VacunaCOVID19 #NoBajemosLaGuardia  @la_cascara @ElGallinazo\xe2\x80\xa6 https://t.co/aXzOoLuFMG',Panamá,Panama,,False,Wed Jan 20 06:00:54 +0000 2021,21,b'1351771667945709568'
3,Twitter for iPhone,b'So heartwarming \xf0\x9f\x91\x87 There is light ... \xe2\x98\x80\xef\xb8\x8f #vaccine #COVID19 #volunteers https://t.co/GVvLK0dEdF',"London,UK","Wandsworth, London",,False,Wed Jan 20 06:00:24 +0000 2021,0,b'1351771540182986752'
0,Twitter for iPhone,b'My mattress is ready no way https://t.co/EdM5v9J14X',"Pretoria, South Africa","Pretoria, South Africa",,False,Wed Jan 20 06:01:03 +0000 2021,0,b'1351771701877612546'
10,Twitter for iPhone,b'\xe2\x80\x9cThe widespread reported use of face masks combined with physical distancing increases the odds of SARS-CoV-2 trans\xe2\x80\xa6 https://t.co/8qdKmQtyf2',"Rochester, MN","Minnesota, USA",,False,Wed Jan 20 06:00:25 +0000 2021,0,b'1351771545774018560'
1,Twitter for iPhone,b'Wtf they need 181 m\xe2\x80\x99s to test some shittt... give me a m ill test all the damn vaccines.. https://t.co/fTeePBAySM',"Denver, CO","Denver, CO",,False,Wed Jan 20 06:03:25 +0000 2021,0,b'1351772300656472064'
0,Twitter for Android,b'They will soon. https://t.co/SjUL6tcoO8',"Spartanburg, SC","Spartanburg, SC",,False,Wed Jan 20 06:04:07 +0000 2021,0,b'1351772474942382080'
3,Twitter for Android,b'Today Chairman Kashmir Social Youth Foundation (KSYF) Mr.Burhan u din Malik had a great interaction with Tanveer Hu\xe2\x80\xa6 https://t.co/g0pjwPBFr4',"Nowhatta, Jammu And Kashmir",Jammu & Kashmir,,False,Wed Jan 20 06:05:14 +0000 2021,0,b'1351772754790424581'
1,Twitter for iPhone,b'Overdue and hopeful sign of what is to come.  Grateful for a Biden/Harris Administration \xf0\x9f\x92\x9c\xf0\x9f\x98\x87\xf0\x9f\xa5\xb0 https://t.co/zRo55iIfy4',"Memphis, TN","Memphis, TN",,False,Wed Jan 20 06:06:12 +0000 2021,0,b'1351772999851143168'
0,Twitter for Android,"b""It's all in the definition..... https://t.co/DDBTFrXJOe""","Vancouver, BC","Vancouver, British Columbia",,False,Wed Jan 20 06:06:21 +0000 2021,0,b'1351773037197094914'
0,Twitter for iPhone,b'Il est de pire en pire. Je crois qu il picole https://t.co/AET4hczenv',"Nice, France Cransac ","Nice, France",,False,Wed Jan 20 06:06:52 +0000 2021,0,b'1351773168797700097'
41,dlvr.it,b'Rektor #UGM Minta Alumni Ambil Bagian Dalam Penanganan Covid-19 https://t.co/vVYbi11tTe',"Yogyakarta, Indonesia","Depok, Indonesia",,False,Wed Jan 20 06:07:32 +0000 2021,1,b'1351773333856030720'
0,Twitter for Android,b'\xf0\x9f\x98\x82\xf0\x9f\x98\x82\xf0\x9f\x98\x82\xf0\x9f\x98\x82\xf0\x9f\x98\x82\xf0\x9f\x98\x82 https://t.co/TBRm3sxfKo',World Domination Hq Nairoberry,"Nairobi, Kenya",,False,Wed Jan 20 06:07:14 +0000 2021,0,b'1351773258987827201'
0,Twitter for iPhone,b'Maldito Covid-19',"Bogotá, D.C., Colombia","Bogotá, D.C., Colombia",,False,Wed Jan 20 06:08:37 +0000 2021,0,b'1351773608323010561'
0,Twitter for Android,b'Nahhh kan. https://t.co/0fY2t94Qvh',"Jakarta Capital Region, Indone","Kramat Jati, Indonesia",,False,Wed Jan 20 06:08:23 +0000 2021,0,b'1351773550307262465'
0,dlvr.it,b'\xf0\x9f\x87\xa6\xf0\x9f\x87\xb9 COVID-19: Impfen wirkt am besten! | Medienportal Uni Wien https://t.co/c4JK0P5mTT #corona #covid19 #covid',Austria,"Vienna, Austria",,False,Wed Jan 20 06:09:32 +0000 2021,0,b'1351773839156363264'
0,Twitter for Android,"b'#BREAKING \xf0\x9f\x8c\x8e\n\n#Panama \xf0\x9f\x87\xb5\xf0\x9f\x87\xa6 has just received 12,840 doses of the #PfizerBioNTech Vaccine. \xf0\x9f\x92\x89\n#PanavaC19 #LlegadaVacunas\xe2\x80\xa6 https://t.co/e1I0MHJdCG'","El Espino, La Chorrera, Panamá",Aeropuerto Internacional De Tocumen (Pty),Juan_A_Llorente,False,Wed Jan 20 06:09:51 +0000 2021,0,b'1351773916142956546'
0,Twitter for Android,"b'\xec\x96\xb4\xec\xa0\x9c\xeb\x8f\x84 \xeb\xaf\xb8\xea\xb5\xad\xec\x97\x90\xec\x84\x9c\xeb\x8a\x94 2770\xeb\xaa\x85\xec\x9d\xb4 \xec\xa3\xbd\xec\x97\x88\xeb\x8a\x94\xeb\x8d\xb0,\n\xeb\x8d\x94\xec\x9d\xb4\xec\x83\x81 \xec\x82\xac\xeb\xa7\x9d\xec\x9e\x90\xec\x88\x98\xeb\x8a\x94 \xea\xb4\x80\xec\x8b\xac\xec\x82\xac\xea\xb0\x80 \xec\x95\x84\xeb\x8b\x98.\nhttps://t.co/ZomN52VJO7'","37.5114935,126.9023779","Jongno-gu, Republic of Korea",,False,Wed Jan 20 06:10:39 +0000 2021,0,b'1351774118849388544'
0,Twitter for Android,"b'Auh, kakav niz\xf0\x9f\x91\x87. Nemojte da ste lenji i da Vas mrzi, procitajte, covek je sve ""sazvakao"". https://t.co/BazJXnI9lB'",,"Belgrade, Republic of Serbia",,False,Wed Jan 20 06:10:05 +0000 2021,0,b'1351773978155765761'
0,Twitter for iPhone,b'#SheimbaunVeteYa https://t.co/2cs7WMrjfm',"Ensenada, Baja California","Ensenada, Baja California",,False,Wed Jan 20 06:10:54 +0000 2021,0,b'1351774181063421953'
0,Twitter for Android,"b'La cabra tira al monte... El consejero de Salud de Murcia, Manuel Villegas, altos cargos y funcionarios de la conse\xe2\x80\xa6 https://t.co/M3xvRPEgM1'",,"Alcorcón, Spain",,False,Wed Jan 20 06:11:05 +0000 2021,0,b'1351774227356127232'
2,Twitter for Android,b'masih aman https://t.co/6Z0Bg3nxSr https://t.co/RniKubBccH',"Butterworth, Penang","Kota, Kedah",,False,Wed Jan 20 06:12:33 +0000 2021,0,b'1351774596425367557'
0,Twitter for Android,b'Number of people vaccinated against covid-19 more than double number of active\nhttps://t.co/YdPnjtDLX3 via NaMo App https://t.co/CBFSnZAdQe'," Muzaffarpur,  DELHI ,","New Delhi, India",,False,Wed Jan 20 06:12:54 +0000 2021,0,b'1351774684694528001'
0,Twitter for Android,b'Dengan tindakan tegas tersebut dapat menurunkan angka penyebaran Covid-19 dari rata rata 245 menurun hingga 150 pen\xe2\x80\xa6 https://t.co/ejjBTYYG7X',,"Semarang Tengah, Indonesia",RaulTarmuji,False,Wed Jan 20 06:13:00 +0000 2021,0,b'1351774711957528577'
0,Twitter for iPad,b'@Paolacruz1324 @DrEricDing Doesn\xe2\x80\x99t matter who. Singapore ignored migrants and COVID-19 exploded after a short time.\xe2\x80\xa6 https://t.co/qAKRyrVpKj',USA,"Webster, NY",Paolacruz1324,False,Wed Jan 20 06:13:08 +0000 2021,0,b'1351774744694190080'
4,Twitter for iPhone,"b'@manifestoevrydy @michaelbierut The 400 lights represent the 400,000 dead in the US from COVID-19'","Seattle, Washington","Seattle, WA",manifestoevrydy,False,Wed Jan 20 06:13:04 +0000 2021,0,b'1351774728231424001'
0,Twitter for Android,b'#Murcia| #Villegas y altos cargos de Salud se pusieron la vacuna contra el #Covid19  https://t.co/ij38HeiVID',"Logroño, España🇫🇷🇪🇸🇬🇧 ","Entrena, España",,False,Wed Jan 20 06:13:26 +0000 2021,0,b'1351774818677485568'
0,Twitter for iPhone,b'Empec\xc3\xa9 el a\xc3\xb1o con COVID-19 \xf0\x9f\x98\xaa\xf0\x9f\x99\x82',Villavicencio-Meta,"Villavicencio, Colombia",,False,Wed Jan 20 06:13:18 +0000 2021,0,b'1351774786087772161'
0,Twitter for iPhone,b'Coronavirus latest: US cases and hospitalisations at lowest in weeks as UK sets daily death record\xe2\x80\xa6 https://t.co/acdW9uc4vJ',"Madrid, Spain","Madrid, Spain",,False,Wed Jan 20 06:14:24 +0000 2021,0,b'1351775064656588801'
1,Twitter for iPhone,b'No existen electoralmente en la cabecita de amlo https://t.co/w5SpwaW17t',"Ensenada, Baja California","Ensenada, Baja California",,False,Wed Jan 20 06:14:36 +0000 2021,1,b'1351775113096556546'
0,Twitter for Android,b'\xe0\xa4\xb5\xe0\xa4\xbf\xe0\xa4\xb6\xe0\xa5\x8d\xe0\xa4\xb5\xe0\xa4\x97\xe0\xa5\x81\xe0\xa4\xb0\xe0\xa5\x81 \xe0\xa4\xac\xe0\xa4\xa8\xe0\xa4\xa8\xe0\xa5\x87 \xe0\xa4\x95\xe0\xa5\x80 \xe0\xa4\xb0\xe0\xa4\xbe\xe0\xa4\xb9 \xe0\xa4\xaa\xe0\xa4\xb0 \xe0\xa4\x9a\xe0\xa4\xb2 \xe0\xa4\xaa\xe0\xa4\xa1\xe0\xa4\xbc\xe0\xa4\xbe \xe0\xa4\xb9\xe0\xa5\x88 \xe0\xa4\x86\xe0\xa4\xa4\xe0\xa5\x8d\xe0\xa4\xae\xe0\xa4\xa8\xe0\xa4\xbf\xe0\xa4\xb0\xe0\xa5\x8d\xe0\xa4\xad\xe0\xa4\xb0 \xe0\xa4\xad\xe0\xa4\xbe\xe0\xa4\xb0\xe0\xa4\xa4 \xf0\x9f\x87\xae\xf0\x9f\x87\xb3\n#\xe0\xa4\xb5\xe0\xa4\xb8\xe0\xa5\x81\xe0\xa4\xa7\xe0\xa5\x88\xe0\xa4\xb5\xe0\xa4\x95\xe0\xa5\x81\xe0\xa4\x9f\xe0\xa5\x81\xe0\xa4\xae\xe0\xa5\x8d\xe0\xa4\xac\xe0\xa4\x95\xe0\xa4\xae \n\xe0\xa4\xb8\xe0\xa4\xb0\xe0\xa5\x8d\xe0\xa4\xb5\xe0\xa5\x87 \xe0\xa4\xad\xe0\xa4\xb5\xe0\xa4\xa8\xe0\xa5\x8d\xe0\xa4\xa4\xe0\xa5\x81 \xe0\xa4\xb8\xe0\xa5\x81\xe0\xa4\x96\xe0\xa4\xbf\xe0\xa4\xa8\xe0\xa4\x83 \n\xe0\xa4\xb8\xe0\xa4\xb0\xe0\xa5\x8d\xe0\xa4\xb5\xe0\xa5\x87 \xe0\xa4\xb8\xe0\xa4\x82\xe0\xa4\xa4\xe0\xa5\x81 \xe0\xa4\xa8\xe0\xa4\xbf\xe0\xa4\xb0\xe0\xa4\xbe\xe0\xa4\xae\xe0\xa4\xaf\xe0\xa4\xbe\n\xe0\xa4\xb8\xe2\x80\xa6 https://t.co/kD52L7Tstn',"Indore, India","Indore, India",,False,Wed Jan 20 06:15:07 +0000 2021,0,b'1351775245301022720'
1,Twitter for Android,"b'Steve Bannon, on a good day, looks like I did at the peak of my Covid-19 siege.'","Sun Valley, CA","Los Angeles, CA",,False,Wed Jan 20 06:15:20 +0000 2021,0,b'1351775298606383104'
0,Twitter for iPhone,b'@GovSisolak is an idiot https://t.co/kMwvhKLRYb',"Las Vegas, NV","Nevada, USA",GovSisolak,False,Wed Jan 20 06:15:28 +0000 2021,0,b'1351775330428600320'
1,Twitter for Android,b'@Muunrain @Alanlsg @kansasauthor @realDonaldTrump @POTUS @ChristiaanVanV I trust @Muunrain assessment of the COVID-\xe2\x80\xa6 https://t.co/g2yirNTuzf',Horse Capital of World ,"Kentucky, USA",Muunrain,False,Wed Jan 20 06:16:38 +0000 2021,0,b'1351775626408177665'
0,Twitter for Android,b'He should lose his license.Thats 500 lives that could have been saved. https://t.co/n6O09FDNt6',,"Martinsville, VA",,False,Wed Jan 20 06:19:44 +0000 2021,0,b'1351776405542076416'
0,Twitter for Android,"b""@JoshuaPotash Doubtful I don't believe Trump is the brains to move that move as stupid as it is. Diet Coup and Terr\xe2\x80\xa6 https://t.co/dffVk5hMSP""","Los Angeles, CA","Los Angeles, CA",JoshuaPotash,False,Wed Jan 20 06:19:59 +0000 2021,0,b'1351776469819691010'
1,Twitter for iPhone,b'Yay! Anyone still curious/hesitant about the vaccine and pregnancy/breastfeeding should check out my badass friend\xe2\x80\xa6 https://t.co/YvWZSikGOu',"Los Angeles, CA","Los Angeles, CA",,False,Wed Jan 20 06:19:27 +0000 2021,1,b'1351776334775607296'
0,Twitter for Android,"b'O\xc3\xadga baboso! Salga a la calle a hacer ""pedagog\xc3\xada"" a quienes no quieren entender. Imb\xc3\xa9cil! F\xc3\xa1cil pontificar desde su\xe2\x80\xa6 https://t.co/GYhd8BezAw'",Bogotá D.C.,"Bogotá, D.C., Colombia",,False,Wed Jan 20 06:19:16 +0000 2021,0,b'1351776286499340291'
0,Twitter for iPhone,b'Don\xe2\x80\x99t ever forget that the GOP spent the last 4 years showing you exactly who they are and that they spent 2020 sho\xe2\x80\xa6 https://t.co/HVOQFtAnPS',"San Francisco, CA","San Francisco, CA",,False,Wed Jan 20 06:22:32 +0000 2021,0,b'1351777107982995457'
6,Twitter for iPhone,b'Tonight we grieve \xe2\x80\x94 and begin healing \xe2\x80\x94 together. https://t.co/auLVmxCE8I',"Littleton, Colorado","Ken Caryl, CO",,False,Wed Jan 20 06:22:54 +0000 2021,1,b'1351777202463887368'
1,Twitter for iPhone,b'Another fine mess  @GavinWilliamson @SupportSupplyTs @educationgovuk #teachers #COVID19  https://t.co/SuNakzov95',,"South West, England",,False,Wed Jan 20 06:23:42 +0000 2021,0,b'1351777404528824322'
6,Twitter for iPhone,b'\xc3\x89xitos Natal\xc3\xad en esta era #COVID19. Dele con todo que yo aqu\xc3\xad la estoy esperando. https://t.co/OG9GJdptdn',"San Salvador, El Salvador","Aguilares, El Salvador",,False,Wed Jan 20 06:24:21 +0000 2021,0,b'1351777567880183811'
9,Twitter for iPad,b'Yo s\xc3\xa9 que t\xc3\xba sabes c\xc3\xb3mo debemos cuidarnos.\nHag\xc3\xa1moslo.\nEs momento de responsabilidad ante el #COVID19 \nCu\xc3\xaddate. Cu\xc3\xadd\xe2\x80\xa6 https://t.co/eRjwrKRCLm',Zamora,"Zamora, Spain",,False,Wed Jan 20 06:24:04 +0000 2021,3,b'1351777497956966400'
0,Twitter for Android,b'One positive out of the lax ANC https://t.co/1WaPNXmGrl has been saved from PFIZERS vaccine which according to many\xe2\x80\xa6 https://t.co/U1vyYhIW0M',Springs Gauteng Prov. SA.,"Springs, South Africa",,False,Wed Jan 20 06:25:05 +0000 2021,0,b'1351777752354009088'
7,Twitter for Android,"b'Efikasi vaksin sebesar 65,3% menunjukkan harapan bahwa vaksin mampu menurunkan penyakit (Covid-19) hingga 65,3%. \n.\xe2\x80\xa6 https://t.co/UhNtLfPHtQ'","Surakarta, Jawa Tengah","Surakarta, Jawa Tengah",,False,Wed Jan 20 06:25:46 +0000 2021,3,b'1351777923380854784'
0,Twitter for iPhone,b'Crisis GLOBAL!\nLa vacuna llega cuando se est\xc3\xa1 saliendo de control este maldito HDSPM bicho! \nLo malo es que ser\xc3\xa1 le\xe2\x80\xa6 https://t.co/4cbfvTg0ZG',México,"Benito Juárez, Distrito Federal",,False,Wed Jan 20 06:25:39 +0000 2021,0,b'1351777895790891009'
0,Twitter for Android,"b'Covid-19 : un troisi\xc3\xa8me confinement est \xc3\xa0 envisager, selon l\xe2\x80\x99infectiologue Eric Caumes  https://t.co/oAL1dZXlFv via @franceinfo'",rhone alpes,"Annecy-le-Vieux, France",,False,Wed Jan 20 06:25:35 +0000 2021,0,b'1351777878753611777'
46,Twitter for iPhone,b'Tomorrow is the one-year anniversary of the first confirmed case of COVID-19 in the US. It was a man returning from\xe2\x80\xa6 https://t.co/MyJAJp6T0T',Seattle,"Maltby, WA",,False,Wed Jan 20 06:25:48 +0000 2021,2,b'1351777931270340609'
1,Twitter for Android,"b'Saya kena Covid-19 &amp; dirawat di salah satu RS di Jakarta. Banyak teman saya juga begitu. Biayanya GRATIS, termasuk\xe2\x80\xa6 https://t.co/mRN9e7CXDO'",Jakarta,"Pulo Gadung, Indonesia",,False,Wed Jan 20 06:29:14 +0000 2021,0,b'1351778794340696064'
1,Twitter for Android,"b'Esto es ya no tener verg\xc3\xbcenza, es indignante y nosotros sin hacer nada, hasta donde vamos a llegar con este asquero\xe2\x80\xa6 https://t.co/jwGh80r6jt'","Cuernavaca, Morelos","Cuernavaca, Morelos",,False,Wed Jan 20 06:29:42 +0000 2021,0,b'1351778913312235520'
0,Twitter for Android,b'Menteri sotong...Najib tanya tu.\nKalau takde jawapan x payah la sikit2 petik nama agong. https://t.co/EQnDoE8XOm',Malaysia,"Damansara, Selangor",,False,Wed Jan 20 06:30:16 +0000 2021,0,b'1351779056354619393'
14,Twitter for iPhone,"b'Unfortunately, we have have to be very honest about things and even if a proper vaccine is found, we will only get\xe2\x80\xa6 https://t.co/xJZfPqMSrf'",Malawi,Malawi,,False,Wed Jan 20 06:31:25 +0000 2021,5,b'1351779345606594560'
3,Twitter for Android,b'Por qu\xc3\xa9 en Tulum no hay #COVID19 . https://t.co/uXFPhVYANj',"Veracruz, Veracruz de Ignacio ","Veracruz, Veracruz de Ignacio de la Llave",,False,Wed Jan 20 06:31:21 +0000 2021,0,b'1351779330720993281'
0,Twitter for Android,b'@BodegaAurrera es clausurado por operar con empleados enfermos de #COVID19 \n\nhttps://t.co/YsZMWVa1Na',México,"Tlalpan, Distrito Federal",BodegaAurrera,False,Wed Jan 20 06:32:14 +0000 2021,0,b'1351779552251568132'
0,Twitter for Android,"b""Kas\xc4\xb1m '\xc4\xb1n 20sin den beri 60 g\xc3\xbcnd\xc3\xbcr izoleyim b\xc3\xb6yle giderse daha \xc3\xa7ok izole gunlerim olacak zaten vir\xc3\xbcs e yakalanirsam\xe2\x80\xa6 https://t.co/Ph8G5CcK13""","Eskişehir, Türkiye","Eskişehir, Türkiye",,False,Wed Jan 20 06:32:03 +0000 2021,0,b'1351779504071573506'
0,Twitter for Android,"b'Premesso che non sono contro i vaccini tour court, ma giusto per capire, se uno muore di #covid19 con patologie pre\xe2\x80\xa6 https://t.co/vsvkOo7h6Y'",,"Milan, Lombardy",,False,Wed Jan 20 06:33:03 +0000 2021,0,b'1351779756610609152'
0,Twitter for Android,b'The EU know best chaps\n@BorisJohnson \n@MattHancock https://t.co/8pv36NTbGw',Britain,"Hammersmith, London",,False,Wed Jan 20 06:33:37 +0000 2021,0,b'1351779900366184449'
0,Twitter for iPhone,"b""Yesterday's turnout was 54%. It not up to the mark but it is  not unsatisfactory also. There is a technical problem\xe2\x80\xa6 https://t.co/nhCL0BkECH""","Mumbai, India","Mumbai, India",,False,Wed Jan 20 06:34:32 +0000 2021,0,b'1351780130260094979'
1,Twitter for Android,b'Hamzah?\n\nKalau Hamzah di mastermind Langkah Sheraton dan langkah sumbang di Sabah. https://t.co/4DQRSOQvXr',"Pinang, Malaysia","Mukim 13 (Paya Terubong), Pulau Pinang",,False,Wed Jan 20 06:34:20 +0000 2021,0,b'1351780077751603200'
