id,location
1364690140984139781,"Lalaland, FL"
1329136777765019651,"Ohio, USA"
867587280336109568,Here am I
1150553499500814339,Living on Awabakal land
261007858,Ciudad de México
451922770,The Multiverse
1016487884,America 
1018328521238667265,blackpink​ 
2338321105,"Geelong, Victoria"
1324997161667485696,Piemonte-Italia
893682653089722368,"Washington, DC"
403548309,South Africa
4247374520,"St Louis, MO"
1224526802107977729,ROSÉ SOLO
1451775260563415047,Alberta
882978988112719873,"Fort Worth, TX"
39168289,"Mparntwe (Alice Springs), NT, Australia"
43449209,"Baltimore, MD"
265214678,Thailand
25935395,NH
1335402468717584385,Ladys Island SC
24455162,"ÜT: 42.359931,-71.070582"
983658091874054144,"England, United Kingdom"
838428954977456130,"Chennai, India"
1419840346037571584,Global & Multidisciplinary
2661501505,TX
2888841418,Midwest USA
63659406,Anzoátegui - Venezuela 🇻🇪
761843462081830913,Zuidholland
1041189334701858816,Add your location
2594729928,"LA, CA"
1431869927913185280,TREASURE MAKER ⚡
50703039,New York
23983561,"Ottawa, Ontario"
908920122,All around New York
3255151781,"Ohio, USA"
914277349721608192,"WV, NC, Hither and Yon"
1189756116,"Lenggeng, Negeri Sembilan"
922602816463499265,"Arizona, USA"
1887435572,Bright Side of the Dark Side
19129696,Mexico City
28280586,"Arizona, USA"
978774844614565893,"New York, USA"
1425262036779356160,"Seattle, WA"
1059432062422257664,"London, England"
821581996753293312,USA
69768996,Precisely Where I Mean To Be
785847600805183489,"Charlotte, NC"
19042993,"North Vancouver, BC"
1302839489094508545,"Melbourne, Victoria"
2819120790,"Dundee, NY"
803074388031631360,Virginia
3293626883,london
36363772,"Nashua, NH"
58685992,alt twitter @Joelb02540392
2214689930,Los Angeles
50453173,The Empire State
1122349935863578625,The Void
885521725588475904,"Houston, TX"
2192988727,"San Antonio, TX"
588560706,Switzerland
736115035,"Malacca , Malaysia"
1231338706239442944,"Brooklyn, NY"
237612784,"Gubbi Gubbi, Sunshine Coast"
3241918784,"California, USA"
417535779,Shadows of the Beartooths
1445070850332364800,"Calgary, Alberta"
731128170414546944,"Chicago, IL"
388646207,Australia
20073589,New Hampshire
2230861094,"Omaha, NE"
84791510,"Earth, for now ;-)"
1196967703229149184,Shit Ass Communist Ottawa
2557458888,Texas
242602678,Michigan
1243574413607546880,"New Jersey, USA"
1281384165250867201,"Alabama, USA"
36352169,Around Asia and the Pacific
307729485,"Bakersfield, CA"
1104870860,USA
1446525067630977034,Lae  Mae Phim / Rayong TH 🇹🇭
1222389665719816197,"Atlanta, GA"
185554632,Broken Hill & Central Darling
330826792,Philippines
140067489,"Bicol Region, Republic of the "
16102208,"Cincinnati, OH"
1341888368062435338,"Small Town, USA"
758308579,United States Of America
374582726,"กรุงเทพมหานคร, ประเทศไทย"
907910807723356161,"Karamsad, Anand, Gujarat-India"
1155804280525225987,"Bangkok, Thailand"
1408798399596531717,The Earth
1028102247312384001,"Abu Dhabi, United Arab Emirate"
279358548,Washington state
994384933,NY
69113394,New York City
2364657150,"Daejeon, South Korea"
1449300080918417411,"Tennessee, USA"
887369199131254784,"Pennsylvania, USA"
857652811785490433,"South Carolina, USA"
1359253479450099715,"Silvis, IL"
874486416,United States
2513671,"Palo Alto, CA"
3063503204,"Vancouver, British Columbia"
901934676507586561,biz: m1cromanag3r@outlook.com
423165712,India
62096734,"Philadelphia, Pennsylvania"
1155221800407711744,"Overland Park, KS"
1140569990191636481,very cool area
1051649960,Rio de janeiro
1051649960,Rio de janeiro
22599038,Le Armpit of Klang Valley
1722294528,Adelaide AUS ✧ Munich GER
2268176184,Los Angeles-USA
371849284,"Milwaukie, OR"
72888855,"Samut Prakan, Thailand"
293342656,"Adelaide,  Australia.  "
52387489,"Melbourne, Australia"
708793662919069696,"Queens, NY"
22790238,Toronto
923796806,"Louisiana, USA"
3949981,"Philadelphia, PA"
988723441879560192,Bay Area
1399633002578120711,20 || he/him
209837713,United States
466082496,"Washingtonville, NY"
876138153429651456,"Boston, MA"
925135345959821312,"Massachusetts, USA"
236744643,OKC
1017625729633169408,Earth
3760384577,"Montpellier, France"
250948313,Florida
1137065229626486784,Makati
1092112900347572224,Holding your dad inside 
1498348962,"Bradford, England"
1300747476618575872,United Kingdom
571074720,"Campbellsville, KY "
114707915,Bharat | Malaysia | Singapore
858968205016027136,"today, we're a couple.. - 2017"
872815687689015296,In the middle of Nowhere
983658091874054144,"England, United Kingdom"
17812515,NEW YORK
785314227107921920,"E.Tennessee, USA"
1150607804882804737,मेरा भारत 
405170886,Positively 4th Street
550373091,"Slave Lake, AB"
789968348,"Guadalajara, Jalisco"
1463241366889242637,"Calgary, Alberta"
4890952447,Somewhere in the Ford Galaxie
694984603593940992,"Texas, USA"
23722706,Shapeshifting
37608524,Treaty 7 Land
1162949050406252546,BLΛƆKPIИK
841803342087041025,clue mystery ❌
1341403442917601280,The great U.S. of A
2255480352,Beijing
1211873744571920384,United States of AMERICA 
3064099752,Planet Earth
32955406,"Lima, Perú"
1449920497,"New York, NY"
1318384481535889408,정자동
953843209582489600,"Phoenix, AZ"
38349055,"Hoylake, Wirral, U.K."
707427444949536769,"Oregon, USA"
27677391,st.louis mo
707316591453724673,Pakistan
883213237377957889,United States
1249686999939899392,The Upside Down
1306056947947495425,home (n.) — one direction ✩
101098391,"Massachusetts, USA"
150210998,"Brisbane, Queensland"
1325473043498545153,"NewPort News, VirginYAH"
745062740767563777,Edge of the universe. Maybe.
1231044435716296704,"Kansas, USA"
842137860488667141,株式会社ミコッテ
1267661463935565827,Canada
19081350,Earth via Louisiana
2350895629,Chicagoland Area
1312889994995011585,"Cork, Ireland"
3219670842,"Los Angeles, CA"
989917831176376321,DCish
1038237680922972163,Meteor City
3508175477,Beijing
512638810,"Louisville, KY"
1402064879792492559,The Internet
1456055212913926145,"Florida, USA"
230654549,India
2836323086,Tehran
945774315839963136,"Washington, USA"
1272706401220132864,"Salt Lake City, UT"
1164045972,Midwest 
4219197432,"Sugar Land, TX"
2976976116,United States
186343604,Land of Nodding Off
255151156,In His Presence
228478310,Canada
785934718596296705,"British Columbia, Canada"
21132359,The Underbelly of the Ozarks
1312204577693937664,South Africa 
2323171832,Southeast Melbourne Australia
123389114,Australia
1354938803803324416,"Minnesota, USA"
891382950436229120,UK
20294990,Thailand
321960882,All tweets by Ric Chapman
1093478098790543360,"Long An, Việt Nam"
1220857507712647168,United States
1058939582601818112,"อ.บางละมุง, จ.ชลบุรี"
872057583032573954,NotrainDMville
1021919009002991616,"Minnesota, USA"
1439318592168812548,KwaZulu Natal
889159210138832897,The Catholic Galactic Imperium
26769653,"Wilmington, Del."
605622706,Earth
1196967703229149184,Shit Ass Communist Ottawa
764478075400654848,"Iowa, USA"
1355650045996130309,"Devon, United Kingdom"
1138052452614320128,Hertfordshire
2749837045,"Bryan, TX"
1907861544,London UK
1288471447594180609,ults bangpink 
808118921366646784,"Surrounded by blue, Pacific NW"
1409653777850896384,she/her
117465176,New Jersey/Lenapehoking  
192309131,"California, USA"
1391784085094244352,ประเทศไทย
279358548,Washington state
980465892189286408,"Saskatchewan, Canada"
20047936,Yorkshire
1242807489797558274,✦ ♥ ⚡︎
2192988727,"San Antonio, TX"
989186325109792775,"Pittsburg, KS"
1424959440692801537,"Bonner, MT"
52904093,Not all who wander are lost...
803072232176156673,United States
343096504,Manning Point
1119458208202940416,"Billie eilish, lalisa manoban "
1007755083403186179,"Paris, Seine et Marne, France "
1064553398555602945,"Chicago, IL"
711954995478794240,"Boise, ID"
1241683651949035520,IG:lalalalisa_m  YT:lilifilm
183920279,"Petaling Jaya, Malaysia"
1441885204616912900,South Mississippi 
256446890,Australia
2936746690,"Orlando, FL"
838255701961093120,"Illinois, USA"
1430324745120141313,"Council Bluffs, IA"
489976887,"Queensland, Australia"
1153158138,410
902551512,Texas
2483066468,America
20552982,"Scotland, United Kingdom"
1325726971654000646,London pond
1046192179964665856,Parts Unknown
1088039657466560512,Vellore 
1966510278,"Columbus, OH"
829701154259030021,"Just north of Atlanta, Georgia"
31002938,Saraline
289670687,Canberra
147298117,Florida
1285748889799327744,"Eternity, The Universe"
1350562063463149572,"Lubbock, TX"
1332164906758643714,All prns
413514250,Calgary Alberta Canada
31564093,"Toronto, Ontario"
2903043531,"Boston, MA"
1027313528640884736,"Austin, TX"
157813232,"ÜT: 25.803758,-80.264076"
878907572,Blue Planet (Global Citizen)
1409540459131703300,‘Merica
280414048,"Today, Here, Now."
1457644908387336197,Communist Australia
218981783,"San Marcos, CA USA"
1010175346707034112,"Adelaide, South Australia"
19144321,"Ontario, Canada"
1183044906656419840,"Sao Paulo, Brazil"
89057829,"Brooklyn, NY"
1263296290714038272,Somewhere
1411741122477559813,"Tampa, FL"
1028063630254850048,South Carolina
2409506407,California
922602816463499265,"Arizona, USA"
1308959575,"Ontario, Canada"
17028405,"Chicago, Illinois"
1348136340483928065,your heart 🌲🎉
822412197435502593,"Nashville, TN"
1427387278045810706,Federal
2490937729,"Melbourne, Australia"
1317093568377479170,Global
1068743520930942976,United States
2787363197,"California, USA"
1406550604260904961,was user @/hrjeolmicart
2302362158,"East Bay, CA"
320655762,Bangkok
277805535,Toronto Canada
1413486474402562054,USA
512638810,"Louisville, KY"
2884845544,Somewhere in USA
1378118885522747398,"Daytona Beach, FL"
493577713,Planet Earth
19733068,Pacific Northwest
1063943012571594753,Free State of Florida
1428384425503559682,Mar-a-Lago
55533788,South Africa Johannesburg 
1192607743351382017,Ireland
3191159923,turtle island
3018271286,B the glue in UR relationships
82689705,"New York, NY"
1045864548996009984,Mountains of USA
362269894,KL
14100537,"montreal, canada"
246250547,Australia/Thailand
374045551,bay area
1347434126,"Hummelstown, Pennsylvania"
1108388301646544898,Your Closet
1076112629737971718,"Missouri, USA"
1136824168878551040,"Sydney, New South Wales"
1289746621140353029,"Wurundjeri Richmond, Melbourne"
1177602646472978434,"Davenport, FL"
3278943084,Honeymoon ãve.
2885024350,remote
2252428870,"Jeffreys Bay, South Africa"
21212604,"Ottawa, Ontario"
1364651885072908293,only Blink
26084811,Houston
753720320440270848,"Wonderland, Alice...Wonderland"
1902591492,Colorado’s 3rd District 😘
347546095,"Alberta, Canada"
2927271037,Idk... bad w directions
1388526635918389248,"Calgary, Alberta"
556683691,Thailand
14086669,Anywhere but here
1449811465611972609,Red State on a Pale Blue Dot
2526477902,Adelaide hills dweller. 
208693683,"Whitehall,"
1230660998434099202,Illinois
1442529120894652422,"Texas, USA"
1293143754883309569,Lisa
230944453,Yale
2219908493,The West
789611832449257472,"Seattle, USA"
1093478098790543360,"Long An, Việt Nam"
106450438,"Ontario, Canada"
3731897535,"North East, England"
486969119,Roberts Creek
211607083,Paris
23561477,"Perth, Australia"
2192988727,"San Antonio, TX"
378819543,Everywhere
1077281198,America
985849749319356417,NYC
1331772193999523840,az
1056186431981412352,"North Carolina, USA"
63595490,Australia
1097694473952342022,"Manitoba, Canada"
17768216,"San Antonio, TX"
429277440,Shropshire
1342972765343805443,"Waxahachie, TX"
15970784,California
911971927744376833,"Mumbai, India"
2884845544,Somewhere in USA
1315453650932768768,"New Jersey, USA"
1379503162701271041,United States
2735814446,Tannhäuser Gate
1001514968968253442,United States
1034024089101295617,ashtan
23195242,"Minneapolis, MN"
1005738156665106433,Makati City
181720256,"San Francisco, CA"
393104080,"Monongahela, PA"
111332093,"Austin area, TX"
3411140663,"Ponte Vedra Beach, FL"
994331100901249024,Liverpool
274581629,Manchester
1302845308276269056,"Champaign, IL"
2508422724,Scotland
148657553,Thailand;Bangkok
3308781515,Ontario Canada  🇨🇦 
512638810,"Louisville, KY"
181556098,"Madison, WI"
3494536282,"Indiana, USA"
194489115,Megrez
3975294552,Lebuh Enstek
328537556,"HB, California"
3465773893,"Bangkok, Thailand"
1191980144866611201,Somewhere in California
1021554741199831040,Canberra
6144142,LA - they/them!
16704290,U.S.A.
18047446,NYC
1110511765262135297,United Kingdom
1391784085094244352,ประเทศไทย
160054503,Where there is joy & laughter
432114850,Rivières-des-Prairies-Pointe-a
1309348784330031104,Makati City
1290454241484648448,Garwood New Jersey
2602032726,DataWorld
159287278,Quebec
1336909684431843328,Destination Banned 
2996048530,"Texas, USA"
1400518764714774529,Vahallia
404111427,76034
18829954,"Sedona, Arizona"
829839403757555713,"Springfield, Mo"
1190077922004127744,Brasil
1263206383,"BOP and Lakes Districts, NZ"
82978831,East Sussex 
1196967703229149184,Shit Ass Communist Ottawa
2247799814,"Kansas, USA"
46811417,"Twinsburg, OH, USA"
3051757492,"Ohio, USA"
21936941,Emerald City
4416690148,MARS
18030676,US
1106648118521749505,"Orange, CA"
428653798,Now in Gombak...
1388672549983162371,ot4
963616203955568640,Sydney NSW / Wallumedegal land
916984307721179136,rumah
1457644908387336197,Communist Australia
164403088,"Jacksonville, FL"
1093478098790543360,"Long An, Việt Nam"
1323421544136220672,"Mars, fym "
4890919948,🌲PNW🌲
1041864095446618113,Brisbane Australia
3313105635,Eternity 
308321267,Oz & Worldwide Walkabout
859176936412766209,"Ithaca, NY"
1135128500,"Strathcona County, Alberta"
990775955776913408,Earth
402036883,"Paris, France"
1182853628505329664,"Minnesota, USA"
864284951423967238,belgium
1626398234,@abbynormal57
555227531,bharat 
43246407,"Boston & Cooperstown,NY"
1119904135002746880,"Fremantle, Perth (WA)"
1444126981373800459,"Ontario, CA"
575649944,Southern California
872356976931557376,"Goolwa, South Australia"
1357787714926637056,Been here before 
17444648,Ottawa 
1052496406571769856,Chiyaan Heart ♥️
3485382014,"Minneapolis, MN"
921657434,"Boston, MA"
823016604,"Illinois, USA"
2818810598,Australia
326130014,"Detroit, Michigan"
1176894732779343874,United States
21212604,"Ottawa, Ontario"
1011966587430227969,Bruh
1373890307759083522,she/her
4710950003,Ecuador
60333117,Toronto 🇨🇦
1334582437628796929,Treaty 1 and Métis homeland
21786530,Atlanta
512638810,"Louisville, KY"
1007729353,"Wien, Österreich"
3045656083,ancient chinese gays
363152036,"Wallasey, England"
414511824,New England
1428804318593966084,"WISCONSIN, USA"
4291039700,Texas
1136501533074382848,천국
1347315190811959296,"Yakima, WA"
1224414657781346305,"3207 37th Ave, Minneapolis, MN"
794428380,the moment
1615444484,United States
1084911963317112832,London
159287278,Quebec
2827360773,"Minnesota, USA"
1426779181111709696,"Lima, Peru"
1241075086565634048,月球
1402276328477442062,🇺🇸 
101620477,anywhere
636601563,Highams Park
2958540506,"อ.กันทรวิชัย, จ.มหาสารคาม"
1241291362399551488,"Staffordshire, UK"
1405601025424199685,California
16553379,United States
471426839,"Vancouver, Canada"
1078948571402035200,"Bandung Jawa Barat, Indonesia"
1431766010533662722,"Toronto, Ontario"
1463241366889242637,"Calgary, Alberta"
1290744288817680385,"Wisconsin, USA"
4499120182,"Sydney, New South Wales"
791463415,United Kingdom
389149189,Lisboa
180542862,USA
439335677,Here
287120442,United Kingdom
65318284,Buffalo
63503654,USA
897561438985887748,"Elong Elong, NSW, Australia"
1272285290,I've been everywhere
1253084600,𝘣𝘱 𝘪𝘴 𝘧𝘰𝘶𝘳
902350895505186817,"Lynn, MA"
34503401,"Charleston, SC"
216722788,"Ontario, Canada"
1163084926628925442,"Kingston, Ontario"
1032967803152752640,Wandering
218981783,"San Marcos, CA USA"
51699862,Maldives
1412553967037566978,United Kingdom😷
27505854,"Melbourne, Victoria"
559788124,New York State
16694229,In My Heart
1359312238822252544,"North Carolina, USA"
293855650,Anywhere but here
1425827864369266818,"East Midlands, England"
1306884243390304260,"Melbourne, Victoria"
1454882786129715207,Canada
1460832075532337152,bp
1147865355332620288,"Washington, USA"
1253978146401107968,Canada
1347774836471332865,United States
3940176131,"Scotland, United Kingdom  "
109473513,"California, USA"
3176611685,"Londonderry, Northern Ireland"
1352641922138066945,"Tallahassee, FL"
884026348515115008,Earth
922509728,Australia
746167370939531264,"Brooklyn, NY"
74270962,Chicago-ish
23385466,"Marietta, GA"
1180548289000808448,المملكة العربية السعودية
15538845,"Broussard, LA"
1441458721155018760,Hong Kong
1323398661695524866,"WTC, New York 10048 "
3385865523,"Your imagination, SC"
1902525264,"Toronto, Ontario"
1032595605737144320,India 🇮🇳
1148876004930097152,"Selangor, Malaysia"
302346908,Never Never Land  #voteblue
2151690254,everywhere
1393615762624032768,NYC
1231189221450403841,Spain
200041316,"Dublin, Ireland"
1352415636631261187,"Oklahoma, USA"
1375828829365796864,"Madoc, ON"
19968144,Wherever life takes me... 
844927556205740032,Singapore
3461050821,"Manhattan, NY"
9609372,"Queensland, Australia"
1348924357138149376,"Charlotte, NC"
985783330250489858,Thailand
1445458155450732546,Peru
1195315325195214848,Nearest Gun Range 
100264833,"Long Beach, CA"
20205920,"Colorado, USA"
3247385042,"La Canada Flintridge, CA"
1413663205730234369,Staten island/NYC hell hole⚡️
21216178,"Vancouver, British Columbia"
66923,"Jersey, baby"
22680933,Canada
25028483,Minnesota
1266180751629967361,Midwest / Indiana / Near Indy
516509384,Malaysia
92909094,"San Diego, CA"
104987601,"Canada, Planet Earth"
1435838152728465412,Wayne Manor
2739977113,UK 00447957133245
114668930,toronto
15236949,United States
1059238791506931712,US and everywhere the internet reaches
34188358,"Auckland, AUK, NZ, 1010"
99876575,chaing mai
3154339724,"Stone Mountain, GA"
1241686681230749697,USA 🇺🇸
1343148028467806209,KY & Southern California 
773761678219542529,USA
2350895629,Chicagoland Area
1043547277892222976,Boston/Maine
2366069509,"Oconomowoc, WI"
1556280006,"Guelph, Ontario"
2855197935,"No, I'm not in Matthew Lewis."
1601473026,Michigan
1075523495285719042,she/her
113660976,"Ottawa, ON"
1053438516,"Tyrannical ON, Fascist Canada "
735131783176458240,The Bread Museum
1406842351759200257,Wallumedegal land
186690214,"Washington, USA"
18904578,"ÜT: 43.194969,-79.547057"
12108382,Brunei Darussalam
45627569,"Mountain Center, CA "
218981783,"San Marcos, CA USA"
1426696932630671365,great lakes 
1055562494259810305,"Oregon, USA"
426374793,"Shelton, WA"
1096354882297114624,Chupachupssstens
989572137554935808,"Pittsburgh, PA"
989423523981611008,Treaty 4
16543550,Toronto
1277802780233658368,Australia
3731897535,"North East, England"
1456482145027846145,shoot out 
1008835429720715264,Fiji
2411529956,"Calgary, AB"
556519575,"Boston, MA"
1363679657531334656,Halloween country 😏
1201995227285864449,Cambridge
2281406539,Omaha NE
17270760,Malaysia.
250514412,la la land ✨
836606168378314752,Republic of South Africa
4719872722,"Burlington, Ontario"
298619241,"Florida, USA"
1243106516338499584,"NSW, Australia"
9235982,"Sydney, Australia"
3193157344,"East Tennessee, USA"
34824846,"Missouri, USA"
24411262,Sheffield 
762870337830723584,Turks and Caicos Islands
4737824418,Open 5 pm - 12 am
3681659474,India
358152514,London/Surrey/Ecosse/Italia
1335883919028146179,☆
911973962959151104,TREASURE NCT BLACKPINK SOMSOMI
1788528516,"Bogotá, D.C., Colombia"
956297816527302657,🇮🇪
35186559,"Auckland, New Zealand"
759461046478266368,United States
15345483,Washington DC
2999203465,Australia
1323988009935609857,New Jersey & Obama's Street
344719808,"East Coast, United States"
873352860687228929,Australia
1172985051480502273,"Cape Town, South Africa"
24411262,Sheffield 
883791536655187968,United States
223896073,"Kingman, AZ at present"
415213990,Maritimes in Canada 🇨🇦
1343152922,"Dubai , UAE."
3018963571,"Fayette County, TX"
1601824116,"JXN, Mississippi"
1222937669535182849,"Hamilton, ON"
1129197253929984000,別世界
1358739182772883456,โซเฟียหัวใจลิซ่าอินจุน / blink
1358464778012884993,In Your Head
2966975344,"North East, England"
1275706060364492801,under the sky 💙☁️ she/her
1271194025882726402,"Michigan, USA"
305661348," San Diego, California"
78528534,Whadjuk Boodja
2458921466,"Texas, USA"
1433080783,"Ohio, USA"
1286288634363158530,EARLY TREATMENT SAVES LIVES
1311526638551666688,nguyenthanhloc.eth
3313852963,Australia
318109655,The €loud$
1280267125656096769,"Colorado, USA"
20191897,SF Bay Area
1174259254800371713,Aotearoa / New Zealand
16458715,USA
1011780166874382336,ประเทศไทย
3686457075,Burkina faso
103892662,Boston
762870337830723584,Turks and Caicos Islands
871165786022391808,CNN/MSNBC MANIPULATE CITIZENS
437868015,Milwaukee
831721454211330048,"Texas, USA"
28870289,"California Kid, on Mars "
125226894,"Los Angeles, California"
144500268,Wayward Pines
1399829204666048516,"South Carolina, USA"
716332057215930368,dream solo stan !!! 
330401390,"Brockport, NY"
512638810,"Louisville, KY"
924759848859734016,Alberta
2999247760,"Tuscaloosa, AL"
24117657,"Perth, Western Australia"
2853530953,"Tennessee, USA"
19568923,"Maine, USA"
19793791,Milky Way
1425436527060938760,Thai land
38489121,New york-florida 
16663973,Parliament House Canberra
328971487,ABC Canberra
35293768,"Titletown, WI"
15251252,Los Angeles
522664653,Australia
1145167115206324224,USA
2267243995,lisa | bp
1382844839167811587,"Burbank, CA"
243827473,"Australia, New Zealand"
16543550,Toronto
1350200906898354177,"Toronto, Canada"
1239315181882224640,Ireland
477484361,"Washington DC, United States"
1167814952759037959,Everywhere
409624144,bisexual // nonbinary // white
52293877,Philadelphia
806878114429157376,"Washington, DC"
67663167,Halifax
1300904745704525824,United States
108437760,Edinburgh
3775335434,Somewhere Fancy
21786530,Atlanta
95836765,Calgary
793607295036817408,"Somewhere better, hopefully"
1159541226,"Michigan, USA"
751852736,Montreal 
160829826,London
26141748, t.me/@fxallen | Gab fxallen 
1372528248513564676,Mirror Prison
51699862,Maldives
1321691490188357633,"Davao City, Davao Region"
1079376851200487426,ph
1516544017,Cumbria
921657434,"Boston, MA"
829847522608873472,"Guayaquil,Ecuador "
171087871,SantaBarbara
1461187128495202307,"Puerto Rico, USA"
2223537000,"Houston, TX"
800749971297292288,United States of America 
1406354567844052994,🇬🇧
932758171298516992,"Texas, USA"
94011142,Thailand
75434449,New Zealand
1370455575176355846,Rural Mi
1044781720267042822,"Newark, NJ"
1238486083,Republic of the Philippines
23585011,"Los Angeles, CA"
22718922,"California, USA"
920333806263062528,"Pine Island, MN"
15448383,Makati City
20665770,"Europe, US, Asia"
1101307491713990656,here
1259537927291523072,"Halifax, Nova Scotia"
195697458,"Sydney, Australia"
309117885,"New York, NY"
200041316,"Dublin, Ireland"
2754280208,Michigan 
485731086,West Coast Of Canada
1393647000,"Minneapolis, MN"
717313,NYC - Boston - Chicago - SF
1966510278,"Columbus, OH"
1434022324924153857,"Orange County, CA"
70040425,"Chicago, IL"
195697458,"Sydney, Australia"
136284056,Out at the Hives
712413532080316416,"Ballard, Seattle, WA"
40032547,Johor Bahru
1056957839896244224,India
1589338362,Jax
3018963571,"Fayette County, TX"
1000204477683580928,BLACKPINKINYOURAREA
14806609,Right next to you
871140524215894017,"London, Singapore via Geneva"
829701154259030021,"Just north of Atlanta, Georgia"
1265015497562742784,Somewhere over the rainbow- 
256864974,North Vancouver
1619048707,Michigan
1309198123609157634,ᴀʀᴇᴀ327
51519531,"Bardstown, KY"
1245031643578015745,"Cairo, NY"
324911439,"Melbourne, Victoria"
428917289,Australia
2154587513,United Kingdom
2739977113,UK 00447957133245
1598386543,"North Lincolnshire, UK"
23114103,USA
1379030456218353667,"Dallas, TX"
305747843,Tosa 
15589516,"El Paso, TX"
1206153395142348800,"✝️ROMANS 10-9-10✝️
🏛️ TENNESSEE 🏛️
"
1400884011715764228,"Mars, PA"
807198291448516608,"Weaverville, NC"
1044047990418264064,550 Central Park West
2476178880,New Zealand
3219670842,"Los Angeles, CA"
872065025678209024,New York
2699713946,"New York, USA"
2479088160,Canberra
18109429,Planet Earth 🌍
1154024016,Liverpool
937004122456276992,"Perth, Western Australia"
2267243995,lisa | bp
297760631,Melbourne
797547199928422401,United States
64076505,"Kansas City, Missouri"
1243845043657424896,"Banjar, India"
1353016858778066945,"Northwest Territories, Canada"
957295435043037184,"Liberal, KS"
45627569,"Mountain Center, CA "
887369199131254784,"Pennsylvania, USA"
186478529,Las Américas | España
370238301,Houston Tx
920916740732801024,The Netherlands
1245416838718197760,"Colorado, USA"
2436149616,Continental Europe
1028691712150069248,"Texas, USA"
1391710189691170820,4311
1337816176596905985,Vanuatu
38027006,Kuala Lumpur Federal Territory
326187606,"Van Galenbuurt, Amsterdam"
2353759538,"Sydney, Australia"
60403024,"Washington, DC"
311919544,New Zealand
1133899964260728834,MF world
4808850153,Detras de ti.
185006678,"Florida, USA"
19070844,new york ny
89715294,Ontario Canada
1230013863086743554,United States
883418797725540352,🔥He/Pup/Bun/It/Halo/Star🔥
149585330,Asia | Australia - Pacific
748958677164371968,"California, USA"
930446426085081089,"Toronto, Ontario"
1183111581565014016,"Salem, OR"
1268056748599853057,Aotearoa
2240695670,Papua New Guinea
1234142009230684162,"Denver, CO"
119808733,"New York, NY"
2902392493,"Adelaide, South Australia"
40313961,"North Okanagan, B.C."
1401440411772620803,Japan
797284416624037892,"Strathmore, Alberta"
28081325,United States
73586119,ohio
35969339,"MERRITT ISLAND, FL"
559361264,"Houston, TX"
217373705,Philippines
393758005,"Round Rock, TX"
14503127,Planet Earth
1321691490188357633,"Davao City, Davao Region"
1432756137460371457,Colorado
25935395,NH
30464478,Brantford Ontario Canada
347546095,"Alberta, Canada"
107767604,Texas
1319106802319908864,"Papar, Sabah"
274858539,Earth
1220465159963054083,Hate the former guy
1093478098790543360,"Long An, Việt Nam"
3277880372,"Los Angeles, CA"
868160099700944897,"Kyoto-shi Yamashina-ku, Kyoto"
1063416206,"St. Marys, Ontario"
339495464,Montreal. Quebec
23085535,"New York, NY"
783799841159680002,"Iowa, USA"
551116791,Western United States
429394776,"Saskatchewan, Canada"
841691667602255872,United States
15565431,"New Jersey, USA"
1391186474838675466,USA
1243845043657424896,"Banjar, India"
118905570,LA
1278746836631601152,Canada
1339544960245252097,"Surakarta, Jawa Tengah"
582682987,Australia
2547762242,Grittleton
906108505513484289,SW FL
1319302186489335810,"Florida, USA"
34659442,"Minneapolis, Minnesota"
997664505126506496,"Melbourne, Victoria"
1030640928,Jenniverse
1267630514086858753,"New York, NY"
1272740079136641024,22 | queer | any pronoun
3313680170,"Scotland, like on an Island."
906265724569608192,"Washington, USA"
1302794054837637123,Florida
2516417977,'Merica!  Veteran🐸 /🇺🇸/M.E.
793745203,United States
734801116676902912,"Paris, France"
1435396839742885891,Earth
2798118547,"Seattle, WA"
1414975146612248577,"Arizona, USA"
1329190883439251456,milkies/jadine
2984030933,Glasgow
859463080295546880,"Mentor-on-the-Lake, OH"
901931092550221831,"Opa-Locka, FL"
921429014,Northumberland
1531058184,Minding Mines
27408267,Bulanaming Gadigal Land 
450117228,"Oklahoma City, OK"
1463668367441551364,Maibang Dima Hasao Assam india
143393300,🇿🇦ZAR🇿🇦
273618109,United States
355987794,Transfer Portal
3111636552,"Burlington, VT"
810343300372774912,"Philadelphia, PA"
4389308871,"Multan, Pakistan"
2688584306,Leon County Florida
1191855827667128320,"Melbourne, Victoria, Australia"
1450847910728323076,West Coast 
1413898815120318465,Wilmington De
811619500093276162,Las Americas
874672273483059201,225 
711953960375099393,"New York, USA"
1350557077194878981,Northern VA
778880487804719105,Malaysia
389588669,"Sittingbourne, Kent"
349253251,Spain
453626962,Western Minnesota
373872556,"Adelaide, South Australia"
1268149806,🇨🇦
18999877,Fredericton
3318204735,"Selkirk, NY"
16678856,NC
1225970928791609344,"Anaheim, CA"
34274910,"Columbus, Ohio"
780111689626681344,"St. Andrews, Manitoba"
82418730,Dough Boy Ave
768574541798834176,"Calgary, Alberta"
1634312425,Canada
928086587115802624,Befuddlement
1016092008,Walsall
1332143134751469569,"Surrey, BC, Canada"
1237325524847849472,Multidimentional
2614525470,"Chicago burbs // Rochester, NY"
1030640928,Jenniverse
348633124,Ontario
435771494,knocking about 
1621653841,KUMEYAAY LAND
290920331,"South Australia, Australia"
3106120701,"Lisbon, Portugal"
1431958080321953794,None of your business
408218882,"Los Angeles, CA"
927060905740947456,Stoney Creek via Hamilton
